'shui'chan'yang'zhi'gong'cheng'ji'shu'ren'yuan 水产养殖工程技术人员
'shui'chan'yang'zhi'qian'shui'gong 水产养殖潜水工
'shui'dian'zhan'shui'li'ji'xie'shi'yan'gong 水电站水力机械试验工
'shui'dian'zi'dong'zhuang'zhi'jian'xiu'gong 水电自动装置检修工
'shui'gong'jian'ce'gong 水工检测工
'shui'huan'jing'jian'ce'gong 水环境监测工
'shui'li'shui'dian'jian'zhu'gong'cheng'ji'shu'ren'yuan 水利水电建筑工程技术人员
'shui'lun'fa'dian'ji'zhi'ban'yuan 水轮发电机值班员
'shui'lun'ji'jian'xiu'gong 水轮机检修工
'shui'lun'ji'she'bei'an'zhuang'gong 水轮机设备安装工
'shui'mei'jiang'zhi'bei'gong 水煤浆制备工
'shui'ni 水泥
'shui'ni'zhi'pin'gong 水泥制品工
'shui'shang'jiao'tong'gong'cheng'ji'shu'ren'yuan 水上交通工程技术人员
'shui'sheng'dong'wu'miao'zhong'fan'yu'gong 水生动物苗种繁育工
'shui'sheng'dong'wu'si'yang'gong 水生动物饲养工
'shui'sheng'dong'zhi'wu'cai'ji'gong 水生动植物采集工
'shui'sheng'huan'neng'qi'zhi'zao'gong 水声换能器制造工
'shui'sheng'zhi'wu'miao'zhong'pei'yu'gong 水生植物苗种培育工
'shui'sheng'zhi'wu'zai'pei'gong 水生植物栽培工
'shui'tu'bao'chi'ce'shi'gong 水土保持测试工
'shui'tu'bao'chi'fang'zhi'gong 水土保持防治工
'shui'tu'bao'chi'kan'ce'gong 水土保持勘测工
'shui'wen'di'zhi'gong 水文地质工
'shui'wen'kan'ce'chuan'gong 水文勘测船工
'shui'wen'kan'ce'gong 水文勘测工
'shui'xia'she'bei'cao'zuo'gong 水下设备操作工
'shui'zi'yuan'gong'cheng'ji'shu'ren'yuan 水资源工程技术人员
'shun'ding'xiang'jiao'sheng'chan'gong 顺丁橡胶生产工
'si'fu'ji'gou'zhuang'pei'tiao'shi'gong 伺服机构装配调试工
'si'liao'chang'zhong'yang'kong'zhi'shi'cao'zuo'gong 饲料厂中央控制室操作工
'si'liao'fen'sui'gong 饲料粉碎工
'si'liao'jian'yan'gong 饲料检验工
'si'liao'pei'liao'hun'he'gong 饲料配料混合工
'si'liao'tian'jia'ji'yu'hun'gong 饲料添加剂预混工
'si'liao'yuan'liao'qing'li'shang'liao'gong 饲料原料清理上料工
'si'liao'zhi'li'gong 饲料制粒工
'song'jie'you'zhi'pin'gong 松节油制品工
'song'xiang'gong 松香工
'su'dong'shi'pin'zhi'zuo'gong 速冻食品制作工
'su'liao'zhi'pin'cheng'xing'zhi'zuo'gong 塑料制品成型制作工
'su'liao'zhi'pin'pei'liao'gong 塑料制品配料工
'suan'xi'gong 酸洗工
'sui'dao'gong 隧道工
'sui'yang'gong 碎样工
'suo'dao'yun'shu'ji'xie'cao'zuo'gong 索道运输机械操作工
'suo'ju'lin'suan'yan'sheng'chan'gong 缩聚磷酸盐生产工
'suo'wei'she'ying'ren'yuan 缩微摄影人员
'suo'zhuang'bao'po'qi'cai'zhi'zao'gong 索状爆破器材制造工
'tai'yang'dian'chi'zhi'zao'gong 太阳电池制造工
'tai'ye'lian'gong 钛冶炼工
'tan'hei'zhi'zao'gong 炭黑制造工
'tan'ji'fu'he'cai'liao'gong 碳基复合材料工
'tan'ni'ye'lian'gong 钽铌冶炼工
'tan'shang 摊商
'tan'su'bei'shao'gong 碳素焙烧工
'tan'su'cai'liao'gong'cheng'ji'shu'ren'yuan 碳素材料工程技术人员
'tan'su'cheng'xing'gong 碳素成型工
'tan'su'duan'shao'gong 碳素煅烧工
'tan'su'jin'zi'gong 碳素浸渍工
'tan'su'shi'mo'hua'gong 碳素石墨化工
'tan'su'shi'mo'jia'gong'gong 碳素石墨加工工
'tan'su'xian'wei'gong 碳素纤维工
'tan'suan'qing'an'sheng'chan'gong 碳酸氢铵生产工
'tan'xing'yuan'jian'zhi'zao'gong 弹性元件制造工
'tang'ci'hua'ban'shi'hua'gong 搪瓷花版饰花工
'tang'ci'pi'ti'zhi'zuo'gong 搪瓷坯体制作工
'tang'ci'tu'tang'shao'cheng'gong 搪瓷涂搪烧成工
'tang'ci'you'jiang'rong'zhi'gong 搪瓷釉浆熔制工
'tang'gong 镗工
'tang'guo'zhi'zao'gong 糖果制造工
'tang'su'wan'ju'zhi'zuo'gong 搪塑玩具制作工
'tao'ci'cheng'xing'gong 陶瓷成型工
'tao'ci'ji'fu'he'cai'liao'gong 陶瓷基复合材料工
'tao'ci'shao'cheng'gong 陶瓷烧成工
'tao'ci'yuan'liao'zhun'bei'gong 陶瓷原料准备工
'tao'ci'zhuang'shi'gong 陶瓷装饰工
'tao'xi'gong 淘洗工
'tao'yi'jia 陶艺家
'te'shu'jiao'yu'jiao'shi 特殊教育教师
'te'zhong'gong'yi'she'ji'ren'yuan 特种工艺设计人员
'te'zhong'zhi'wu'yuan'liao'jia'gong'gong 特种植物原料加工工
'ti'qin'zhi'zuo'gong 提琴制作工
'ti'yu'chang'di'gong 体育场地工
'ti'yu'yan'jiu'ren'yuan 体育研究人员
'tian'qi'yu'bao'ren'yuan 天气预报人员
'tian'ran'qi'jing'hua'gong 天然气净化工
'tian'ran'xiang'jiao'sheng'chan'gong 天然橡胶生产工
'tian'wen'xue'yan'jiu'ren'yuan 天文学研究人员
'tiao'jiu'shi 调酒师
'tiao'xiang'ji'zhi'ban'yuan 调相机值班员
'tie'dao'xian'lu'gong 铁道线路工
'tie'dao'yun'shu'gong'cheng'ji'shu'ren'yuan 铁道运输工程技术人员
'tie'he'jin'bei'shao'gong 铁合金焙烧工
'tie'he'jin'dian'lu'ye'lian'gong 铁合金电炉冶炼工
'tie'he'jin'lu'wai'fa'ye'lian'gong 铁合金炉外法冶炼工
'tie'he'jin'shi'fa'ye'lian'gong 铁合金湿法冶炼工
'tie'he'jin'yuan'liao'gong 铁合金原料工
'tie'lu'che'liang'dian'qi'zhuang'xiu'gong 铁路车辆电气装修工
'tie'lu'che'liang'gong'cheng'ji'shu'ren'yuan 铁路车辆工程技术人员
'tie'lu'che'liang'ji'xie'zhi'xiu'gong 铁路车辆机械制修工
'tie'lu'dian'kong'zu'tiao'gong 铁路电控组调工
'tie'lu'dian'wu'gong'cheng'ji'shu'ren'yuan 铁路电务工程技术人员
'tie'lu'dian'yuan'gong 铁路电源工
'tie'lu'ji'che'che'liang'zhi'dong'xiu'zao'gong 铁路机车车辆制动修造工
'tie'lu'ji'che'dian'qi'zhuang'xiu'gong 铁路机车电气装修工
'tie'lu'ji'che'ji'xie'zhi'xiu'gong 铁路机车机械制修工
'tie'lu'ji'wu'gong'cheng'ji'shu'ren'yuan 铁路机务工程技术人员
'tie'lu'jian'zhu'gong'cheng'ji'shu'ren'yuan 铁路建筑工程技术人员
'tie'lu'tong'xin'gong 铁路通信工
'tie'lu'tong'xin'zu'tiao'gong 铁路通信组调工
'tie'lu'xin'hao'gong 铁路信号工
'tie'lu'xin'hao'zu'tiao'gong 铁路信号组调工
'tie'lu'zhou'qiao'gong 铁路舟桥工
'tie'xin'die'zhuang'gong 铁心叠装工
'ting'lei'yan'sheng'wu'sheng'chan'gong 烃类衍生物生产工
'tong'ji'ren'yuan 统计人员
'tong'xin'dian'li'ji'wu'yuan 通信电力机务员
'tong'xin'gong'cheng'ji'shu'ren'yuan 通信工程技术人员
'tong'xin'she'bei'jian'yan'gong 通信设备检验工
'tong'xun'jiao'huan'she'bei'tiao'shi'gong 通讯交换设备调试工
'tong'yong'hang'kong'ji'shu'ren'yuan 通用航空技术人员
'tou'di'yuan 投递员
'tu'ban'yin'shua'gong 凸版印刷工
'tu'ban'zhi'ban'gong 凸版制版工
'tu'liao'he'cheng'shu'zhi'gong 涂料合成树脂工
'tu'mu'jian'zhu'gong'cheng'ji'shu'ren'yuan 土木建筑工程技术人员
'tu'rang'fei'liao'ji'shu'ren'yuan 土壤肥料技术人员
'tu'rang'huan'jing'jian'ce'gong 土壤环境监测工
'tu'shi'fang'ji'xie'cao'zuo'gong 土石方机械操作工
'tu'shi'wei'xiu'gong 土石维修工
'tu'shu'zi'liao'ye'wu'ren'yuan 图书资料业务人员
'tu'zhuang'gong 涂装工
'tui'na'an'mo'ke'yi'shi 推拿按摩科医师
'tui'xiao'yuan 推销员
'tuo'feng'she'bei'cao'zuo'yuan 驼峰设备操作员
'tuo'la'ji'jia'shi'yuan 拖拉机驾驶员
'wa'leng'zhi'xiang'zhi'zuo'gong 瓦楞纸箱制作工
'wai'guo'yue'qi'yan'zou'yuan 外国乐器演奏员
'wai'ke'yi'shi 外科医师
'wei'bian'gong 纬编工
'wei'bo'tie'yang'ti'yuan'qi'jian'zhi'zao'gong 微波铁氧体元器件制造工
'wei'jin'pin'jian'cha'yuan 违禁品检察员
'wei'jing'zhi'zuo'gong 味精制作工
'wei'kuang'chu'li'gong 尾矿处理工
'wei'liang'yuan'su'hun'fei'sheng'chan'gong 微量元素混肥生产工
'wei'sheng'dan'wei'fu'ze'ren 卫生单位负责人
'wei'sheng'gong'cheng'ji'shi 卫生工程技师
'wei'xing'guang'xue'leng'jia'gong'gong 卫星光学冷加工工
'wei'xing'zong'ti'zhuang'pei'gong 卫星总体装配工
'wei'xiu'dian'gong 维修电工
'wen'ti'yong'pin'ji'chu'ban'wu'pin'jian'yan'gong 文体用品及出版物品检验工
'wen'wu'bao'hu'zhuan'ye'ren'yuan 文物保护专业人员
'wen'wu'jian'ding'he'he'bao'guan'ren'yuan 文物鉴定和和保管人员
'wen'wu'tuo'yin'gong 文物拓印工
'wen'wu'xiu'fu'gong 文物修复工
'wen'xue'zuo'jia 文学作家
'wen'yi'ping'lun'yuan 文艺评论员
'wen'zi'bian'ji 文字编辑
'wen'zi'ji'zhe 文字记者
'wu'dao'bian'dao 舞蹈编导
'wu'dao'yan'yuan 舞蹈演员
'wu'fang'bu'zhi'zao'gong 无纺布制造工
'wu'ji'fei'jin'shu'xin'cai'liao'gong'cheng'ji'shu'ren'yuan 无机非金属新材料工程技术人员
'wu'ji'hua'xue'fan'ying'gong 无机化学反应工
'wu'jin'zhi'pin'jian'yan'gong 五金制品检验工
'wu'li'xue'yan'jiu'ren'yuan 物理学研究人员
'wu'mu'ye'lian'gong 钨钼冶炼工
'wu'sun'jian'ce'yuan 无损检测员
'wu'tai'jian'du 舞台监督
'wu'tai'yin'xiang'xiao'guo'gong 舞台音响效果工
'wu'tan'gong 物探工
'wu'xian'dian'hang'biao'cao'zuo'gong 无线电航标操作工
'wu'xian'dian'she'bei'ji'xie'zhuang'xiao'gong 无线电设备机械装校工
'wu'xian'dian'tiao'shi'gong 无线电调试工
'wu'ye'guan'li'yuan 物业管理员
'xi'fu'gong 吸附工
'xi'gong 铣工
'xi'ju'dao'yan 戏剧导演
'xi'ju'yan'yuan 戏剧演员
'xi'ju'zhi'zuo'ren 戏剧制作人
'xi'sha'gong 细纱工
'xi'shi'mian'dian'shi 西式面点师
'xi'shi'peng'tiao'shi 西式烹调师
'xi'shou'gong 吸收工
'xi'tong'gui'hua'yu'guan'li'gong'cheng'ji'shu'ren'yuan 系统规划与管理工程技术人员
'xi'tu'ye'lian'gong 稀土冶炼工
'xi'yao'ji'shi 西药剂师
'xi'yi'fen'cheng'xing'gong 洗衣粉成型工
'xi'yi'ji'zhi'zao'zhuang'pei'gong 洗衣机制造装配工
'xi'yi'shi 洗衣师
'xi'yin'cai'liao 吸音材料
'xian'dai'gong'yi'she'ji'ren'yuan 现代工艺设计人员
'xian'qiao'zhuan'yong'ji'xie'cao'zuo'gong 线桥专用机械操作工
'xian'quan'rao'zhi'gong 线圈绕制工
'xian'wei'ban'gong 纤维板工
'xian'wei'ran'se'gong 纤维染色工
'xian'wei'shu'li'gong 纤维梳理工
'xian'wei'yan'pei'gong 纤维验配工
'xian'wu'yuan 线务员
'xiang'cun'yi'shi 乡村医师
'xiang'jiao'ban'cheng'pin'zhi'zao'gong 橡胶半成品制造工
'xiang'jiao'cheng'xing 橡胶成型
'xiang'jiao'ji'fu'he'cai'liao'gong 橡胶基复合材料工
'xiang'jiao'lian'jiao'gong 橡胶炼胶工
'xiang'jiao'liu'hua'gong 橡胶硫化工
'xiang'jiao'zhi'pin'pei'liao'gong 橡胶制品配料工
'xiang'jing'pei'zhi'gong 香精配制工
'xiang'liao'zhi'zao'gong 香料制造工
'xiao'fang'qiang'xian'jiu'yuan'yuan 消防抢险救援员
'xiao'suan'an'sheng'chan'gong 硝酸铵生产工
'xiao'suan'sheng'chan'gong 硝酸生产工
'xiao'xing'jia'yong'dian'qi'zhuang'pei'gong 小型家用电器装配工
'xiao'xue'jiao'shi 小学教师
'xin'li'yi'shi 心理医师
'xing'bao'yun'shu'fu'wu'yuan 行包运输服务员
'xing'zheng'ye'wu'ban'gong'ren'yuan 行政业务办公人员
'xing'zheng'zhi'fa'ren'yuan 行政执法人员
'xiu'jiao'shi 修脚师
'xu'mu'ji'shu'ren'yuan 畜牧技术人员
'xu'qin'chan'pin'jian'yan'gong 畜禽产品检验工
'xuan'bo'zhu'jian'gong 选剥煮茧工
'xuan'kuang'tuo'shui'gong 选矿脱水工
'xuan'kuang'yu'kuang'wu'jia'gong'gong'cheng'ji'shu'ren'yuan 选矿与矿物加工工程技术人员
'xuan'zhi'shu'hua'zhi'zhi'zuo'gong 宣纸书画纸制作工
'xue'ye'zhi'pin'gong 血液制品工
'ya'dian'shi'ying'jing'pian'jia'gong'gong 压电石英晶片加工工
'ya'gao'zhi'zao'gong 牙膏制造工
'ya'suo'ji'gong 压缩机工
'yan'cao'bao'pian'gong 烟草薄片工
'yan'cao'jian'yan'gong 烟草检验工
'yan'hua'bao'zhu'zhi'zuo'gong 烟花爆竹制作工
'yan'jing'ding'pei'gong 眼镜定配工
'yan'jing'yan'guang'yuan 眼镜验光员
'yan'ke'yi'shi 眼科医师
'yan'mo'fen'san'gong 研磨分散工
'yan'qi'zhi'suan'gong 烟气制酸工
'yan'suan'sheng'chan'gong 盐酸生产工
'yan'ye'fa'jiao'gong 烟叶发酵工
'yan'ye'fen'ji'gong 烟叶分级工
'yan'ye'hui'chao'gong 烟叶回潮工
'yan'ye'tiao'zhi'gong 烟叶调制工
'yan'ye'zhi'si'gong 烟叶制丝工
'yan'yong'er'cu'pian'zhi'zuo'gong 烟用二醋片制作工
'yan'yong'si'shu'zhi'zao'gong 烟用丝束制造工
'yang'hua'lv'zhi'qu'gong 氧化铝制取工
'yao'fang'fu'zhu'yuan 药房辅助员
'yao'wu'jian'yan'gong 药物检验工
'yao'wu'zhi'ji'gong 药物制剂工
'ye'jin're'neng'gong'cheng'ji'shu'ren'yuan 冶金热能工程技术人员
'ye'jing'xian'shi'qi'jian'zhi'zao'gong 液晶显示器件制造工
'ye'lian'feng'ji'gong 冶炼风机工
'ye'lian'gong'cheng'ji'shu'ren'yuan 冶炼工程技术人员
'ye'sheng'dong'wu'bao'hu'yu'fan'zhi'li'yong'gong'cheng'ji'shu'ren'yuan 野生动物保护与繁殖利用工程技术人员
'ye'sheng'dong'wu'bao'hu'yuan 野生动物保护员
'ye'sheng'zhi'wu'bao'hu'yuan 野生植物保护员
'ye'ti'huo'jian'fa'dong'ji'zhuang'pei'shi'yan'gong 液体火箭发动机装配试验工
'ye'ti'tui'jin'ji'xing'neng'shi'yan'gong 液体推进剂性能试验工
'yi'bing'xiang'jiao'sheng'chan'gong 乙丙橡胶生产工
'yi'jiang'wen'ban'gong 意匠纹版工
'yi'liao'lin'chuang'fu'zhu'fu'wu'yuan 医疗临床辅助服务员
'yi'liao'qi'xie'jian'yan'gong 医疗器械检验工
'yi'liao'qi'xie'zhuang'pei'gong 医疗器械装配工
'yi'miao'zhi'pin'gong 疫苗制品工
'yi'qi'yi'biao'gong'cheng'ji'shu'ren'yuan 仪器仪表工程技术人员
'yi'qi'yi'biao'jian'yan'gong 仪器仪表检验工
'yi'qi'yi'biao'yuan'jian'zhi'zao'gong 仪器仪表元件制造工
'yi'qi'yi'biao'yuan'qi'jian'zhuang'tiao'gong 仪器仪表元器件装调工
'yi'wu'xiang'jiao'sheng'chan'gong 异戊橡胶生产工
'yi'xue'yan'jiu'ren'yuan 医学研究人员
'yi'yao'shang'pin'chu'yun'yuan 医药商品储运员
'yi'yao'shang'pin'gou'xiao'yuan 医药商品购销员
'yin'hang'chu'xu'yuan 银行储蓄员
'yin'hang'guo'ku'ye'wu'yuan 银行国库业务员
'yin'hang'guo'wai'ye'wu'yuan 银行国外业务员
'yin'hang'huo'bi'fa'xing'yuan 银行货币发行员
'yin'hang'qing'suan'yuan 银行清算员
'yin'hang'wai'hui'guan'li'yuan 银行外汇管理员
'yin'hang'xin'dai'yuan 银行信贷员
'yin'hang'xin'tuo'ye'wu'yuan 银行信托业务员
'yin'hang'xin'yong'ka'ye'wu'yuan 银行信用卡业务员
'yin'hua'gong 印花工
'yin'liao'zhi'zuo'gong 饮料制作工
'yin'ni'zhi'zuo'gong 印泥制作工
'yin'pin'zheng'shi'gong 印品整饰工
'yin'ran'cheng'pin'ding'deng'zhuang'huang'gong 印染成品定等装潢工
'yin'ran'diao'ke'zhi'ban'gong 印染雕刻制版工
'yin'ran'ding'xing'gong 印染定型工
'yin'ran'gong'yi'jian'yan'gong 印染工艺检验工
'yin'ran'hong'gan'gong 印染烘干工
'yin'ran'hou'zheng'li'gong 印染后整理工
'yin'ran'ran'hua'liao'pei'zhi'gong 印染染化料配制工
'yin'ran'shao'mao'gong 印染烧毛工
'yin'ran'si'guang'gong 印染丝光工
'yin'ran'xi'di'gong 印染洗涤工
'yin'xiang'dai'fu'zhi'gong 音像带复制工
'yin'xiang'tiao'yin'yuan 音响调音员
'yin'xin'zhuang'shi'gong 引信装试工
'yin'yue'zhi'hui 音乐指挥
'yin'zhi'dian'lu'zhi'zuo'gong 印制电路制作工
'ying'du'ce'li'ji'liang'gong 硬度测力计量工
'ying'lin'shi'yan'gong 营林试验工
'ying'shi'dong'hua'zhi'zuo'yuan 影视动画制作员
'ying'shi'fu'zhuang'yuan 影视服装员
'ying'shi'mu'ou'zhi'zuo'yuan 影视木偶制作员
'ying'shi'she'bei'ji'xie'yuan 影视设备机械员
'ying'shi'wu'tai'yan'huo'te'xiao'yuan 影视舞台烟火特效员
'ying'shi'zhi'jing'zhi'zuo'yuan 影视置景制作员
'ying'xiang'ji'shi 影像技师
'ying'xiao'gong'cheng'ji'shu'ren'yuan 营销工程技术人员
'ying'yang'pei'can'yuan 营养配餐员
'ying'yang'yu'shi'pin'wei'sheng'yi'shi 营养与食品卫生医师
'ying'ye'yuan 营业员
'ying'yong'qi'xiang'ren'yuan 应用气象人员
'ying'zhi'he'jin'cheng'xing'gong 硬质合金成型工
'ying'zhi'he'jin'hun'he'liao'zhi'bei'gong 硬质合金混合料制备工
'ying'zhi'he'jin'jing'jia'gong'gong 硬质合金精加工工
'ying'zhi'he'jin'shao'jie'gong 硬质合金烧结工
'yong'dian'jian'cha'yuan 用电监察员
'yong'hu'tong'xin'zhong'duan'wei'xiu'yuan 用户通信终端维修员
'you'er'jiao'shi 幼儿教师
'you'hua'wai'kuang'zhi'zuo'gong 油画外框制作工
'you'ji'he'cheng'gong 有机合成工
'you'jia're'gong 油加热工
'you'jian'chu'li'yuan 邮件处理员
'you'mo'zhi'zao'gong 油墨制造工
'you'qi'guan'dao'bao'hu'gong 油气管道保护工
'you'qi'shu'song'gong 油气输送工
'you'xian'guang'bo'dian'shi'ji'xian'yuan 有线广播电视机线员
'you'xian'tong'xin'chuan'shu'she'bei'tiao'shi'gong 有线通信传输设备调试工
'you'zhan'sheng'chan'gong 油毡生产工
'you'zheng'chu'hui'yuan 邮政储汇员
'you'zheng'gong'cheng'ji'shu'ren'yuan 邮政工程技术人员
'you'zheng'ji'wu'yuan 邮政机务员
'you'zheng'ye'wu'dang'an'yuan 邮政业务档案员
'you'zheng'ying'ye'yuan 邮政营业员
'you'zhi'qi'gong 油制气工
'you'zhi'zhi'pin'gong 油脂制品工
'yu'chi'fu'wu'yuan 浴池服务员
'yu'fen'jia'gong'gong 鱼粉加工工
'yu'gan'you'ji'zhi'pin'jia'gong'gong 鱼肝油及制品加工工
'yu'mi'ji'yu'mi'zhi'pin'jia'gong'gong 鱼糜及鱼糜制品加工工
'yu'wang'ju'zhuang'pei'gong 渔网具装配工
'yu'ye'sheng'chan'chuan'yuan 渔业生产船员
'yu'ye'zi'yuan'kai'fa'li'yong'gong'cheng'ji'shu'ren'yuan 渔业资源开发利用工程技术人员
'yuan'dian'chi'zhi'zao'gong 原电池制造工
'yuan'lin'lv'hua'gong'cheng'ji'shu'ren'yuan 园林绿化工程技术人员
'yuan'lin'zhi'wu'bao'hu'gong 园林植物保护工
'yuan'yi'ji'shu'ren'yuan 园艺技术人员
'yuan'zhu'bi'zhi'zuo'gong 圆珠笔制作工
'yue'qi'wei'xiu'gong 乐器维修工
'yun'dong'yuan 运动员
'yun'mu'zhi'pin'jia'gong'gong 云母制品加工工
'za'ji'mo'shu'yan'yuan 杂技魔术演员
'zao'li'gong 造粒工
'zao'lin'geng'xin'gong 造林更新工
'zao'yan'gong 凿岩工
'zao'zhi'gong 造纸工
'zha'men'yun'xing'gong 闸门运行工
'zha'zhi'gong'cheng'ji'shu'ren'yuan 轧制工程技术人员
'zha'zhi'yuan'liao'gong 轧制原料工
'zhan'lan'jiang'jie'yuan 展览讲解员
'zhao'ming'dian'qi'jian'yan'gong 照明电器检验工
'zhao'ming'she'bei'cao'zuo'yuan 照明设备操作员
'zhao'ming'shi 照明师
'zhao'qi'sheng'chan'gong 沼气生产工
'zhao'xiang'qi'cai'wei'xiu'gong 照相器材维修工
'zhe'xue'yan'jiu'ren'yuan 哲学研究人员
'zhen'fang'zhi'pin'jian'yan'gong 针纺织品检验工
'zhen'jiu'ke'yi'shi 针灸科医师
'zhen'kong'ce'shi'gong 真空测试工
'zhen'kong'dian'zi'qi'jian'hua'xue'ling'jian'zhi'zao'gong 真空电子器件化学零件制造工
'zhen'kong'dian'zi'qi'jian'jin'shu'ling'jian'zhi'zao'gong 真空电子器件金属零件制造工
'zhen'kong'dian'zi'qi'jian'zhuang'pei'gong 真空电子器件装配工
'zhen'kong'dian'zi'qi'jian'zhuang'tiao'gong 真空电子器件装调工
'zhen'kong'gan'zao'chu'li'gong 真空干燥处理工
'zhen'kong'zhi'yan'gong 真空制盐工
'zhen'mu'chu'li'gong 枕木处理工
'zhen'zhu'yan'zhi'zao'gong 珍珠岩制造工
'zhen'zhu'yang'zhi'gong 珍珠养殖工
'zheng'fa'gong 蒸发工
'zheng'jing'gong 整经工
'zheng'liu'gong 蒸馏工
'zheng'quan'fa'xing'yuan 证券发行员
'zheng'quan'jiao'yi'yuan 证券交易员
'zheng'quan'tou'zi'gu'wen 证券投资顾问
'zheng'tuo'mo'gong 整脱模工
'zhi'bu'gong 织布工
'zhi'cai'gong 制材工
'zhi'chi'gong 制齿工
'zhi'fang'suan'gong 脂肪酸工
'zhi'fang'ting'sheng'chan'gong 脂肪烃生产工
'zhi'fen'gong 制粉工
'zhi'he'ji'ni'sha'zhi'li'gong'cheng'ji'shu'ren'yuan 治河及泥沙治理工程技术人员
'zhi'he'zhi'zuo'gong 纸盒制作工
'zhi'hu'gong 支护工
'zhi'jiang'bei'liao'gong 制浆备料工
'zhi'jiang'fei'ye'hui'shou'li'yong'gong 制浆废液回收利用工
'zhi'jiang'she'bei'cao'zuo'gong 制浆设备操作工
'zhi'jiao'gong 制胶工
'zhi'jing'shi 置景师
'zhi'leng'gong 制冷工
'zhi'liang'gong'cheng'ji'shu'ren'yuan 质量工程技术人员
'zhi'liang'guan'li'yu'ke'kao'xing'kong'zhi'gong'cheng'ji'shu'ren'yuan 质量管理与可靠性控制工程技术人员
'zhi'mao'gong 制帽工
'zhi'mi'gong 制米工
'zhi'mian'shi'gao'ban'sheng'chan'gong 纸面石膏板生产工
'zhi'qi'pei'se'tiao'zhi'gong 制漆配色调制工
'zhi'qiu'gong 制球工
'zhi'suo'gong 制锁工
'zhi'tu'yuan 制图员
'zhi'wa'gong 织袜工
'zhi'wu'bao'hu'ji'shu'ren'yuan 植物保护技术人员
'zhi'wu'dan'bai'zhi'zuo'gong 植物蛋白制作工
'zhi'wu'yan'xiu'gong 织物验修工
'zhi'xian'gong 制线工
'zhi'xie'gong 制鞋工
'zhi'ye'bing'yi'shi 职业病医师
'zhi'ye'zhi'dao'yuan 职业指导员
'zhi'you'gong 制油工
'zhi'zao'gong 制皂工
'zhi'zao'gong'cheng'ji'shu'ren'yuan 织造工程技术人员
'zhi'zhang'zheng'shi'gong 纸张整饰工
'zhong'biao'wei'xiu'gong 钟表维修工
'zhong'deng'zhi'ye'jiao'yu'li'lun'jiao'shi 中等职业教育理论教师
'zhong'deng'zhi'ye'jiao'yu'xue'xiao'xiao'zhang 中等职业教育学校校长
'zhong'guo'gong'chan'dang'zhong'yang'wei'yuan'hui'he'di'fang'ge'ji'dang'zu'zhi'fu'ze'ren 中国共产党中央委员会和地方各级党组织负责人
'zhong'guo'gong'chan'zhu'yi'qing'nian'tuan'fu'ze'ren 中国共产主义青年团负责人
'zhong'jie'dai'li'ren 中介代理人
'zhong'li'xuan'kuang'gong 重力选矿工
'zhong'shi'mian'dian'shi 中式面点师
'zhong'shi'peng'tiao'shi 中式烹调师
'zhong'shou'yi'yuan 中兽医员
'zhong'xi'yi'jie'he'yi'shi 中西医结合医师
'zhong'xiao'xing'shi'gong'ji'xie'cao'zuo'gong 中小型施工机械操作工
'zhong'xiao'xue'xiao'xiao'zhang 中小学校校长
'zhong'xue'jiao'shi 中学教师
'zhong'yao'cai'sheng'chan'guan'li'yuan 中药材生产管理员
'zhong'yao'cai'yang'zhi'yuan 中药材养殖员
'zhong'yao'cai'zhong'zhi'yuan 中药材种植员
'zhong'yao'gou'xiao'yuan 中药购销员
'zhong'yao'gu'ti'zhi'ji'gong 中药固体制剂工
'zhong'yao'ji'shi 中药剂师
'zhong'yao'jian'yan'gong 中药检验工
'zhong'yao'pao'zhi'yu'pei'zhi'gong 中药炮制与配制工
'zhong'yao'tiao'ji'yuan 中药调剂员
'zhong'yao'ye'ti'zhi'ji'gong 中药液体制剂工
'zhong'ye'bei'liao'gong 重冶备料工
'zhong'yi'er'bi'hou'ke'yi'shi 中医耳鼻喉科医师
'zhong'yi'er'ke'yi'shi 中医儿科医师
'zhong'yi'fu'ke'yi'shi 中医妇科医师
'zhong'yi'gang'chang'ke'yi'shi 中医肛肠科医师
'zhong'yi'gu'shang'ke'yi'shi 中医骨伤科医师
'zhong'yi'nei'ke'yi'shi 中医内科医师
'zhong'yi'pi'fu'ke'yi'shi 中医皮肤科医师
'zhong'yi'wai'ke'yi'shi 中医外科医师
'zhong'yi'yan'ke'yi'shi 中医眼科医师
'zhu'chan'shi 助产士
'zhu'guan'bei'pin'gong 铸管备品工
'zhu'guan'gong 铸管工
'zhu'guan'jing'zheng'gong 铸管精整工
'zhu'lian'piao'gong 煮炼漂工
'zhu'lu'ji'xie'cao'zuo'gong 筑路机械操作工
'zhu'tu'zai'jia'gong'gong 猪屠宰加工工
'zhu'ya'gong 铸轧工
'zhu'zao'gong 铸造工
'zhuan'ke'jia 篆刻家
'zhuan'lu'lian'gang'gong 转炉炼钢工
'zhuan'yong'ji'dian'qi'zhi'zao'gong 专用继电器制造工
'zhuan'yong'ji'liang'qi'ju'ji'liang'gong 专用计量器具计量工
'zhuang'biao'gong 装裱工
'zhuang'biao'jie'dian'gong 装表接电工
'zhuang'ding'gong 装订工
'zhuang'huang'mei'shu'she'ji'ren'yuan 装潢美术设计人员
'zhuang'jia'che'liang'fa'dong'ji'zhuang'shi'gong 装甲车辆发动机装试工
